smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Cc1ccnc(NC2CCN(C(=O)COc3ccccc3O)CC2)n1,<bos>,C,<1>,c1cncnc1,<3>,N,<0>,C1CCNCC1,<3>,C=O,C,O,<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(Br)cc1C(=O)NCc1csc(=O)[nH]1,<bos>,C,<3>,c1cc[nH]c1,<2>,<0>,(,Br,),C=O,N,C,<3>,O=c1[nH]ccs1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc(C(=O)N2CCn3c(nnc3C(C)C)C2)n1,<bos>,C,C,(,C,),<0>,c1nnc2n1CCNC2,<7>,C=O,<3>,c1cncnc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Cn1c(-c2cccnc2)nc2cc(OC(F)F)ccc21,<bos>,F,C,(,F,),O,<0>,c1ccc2[nH]cnc2c1,<4>,<5>,(,<1>,c1ccncc1,),C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cn1nccc1CCC(=O)NC1(C)Cc2ccccc2C1,<bos>,C,<7>,c1ccc2c(c1)CCC2,<7>,N,C=O,C,C,<4>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1cccc(C(=O)Nc2ccc3c(c2)OCCCO3)c1,<bos>,C,C,C=O,N,<0>,c1ccccc1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)OCC(=O)C2=NC=CC2)c1O,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,),C=O,O,C,C=O,<3>,C1=CN=CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1C(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),C=O,N,<0>,c1ccc2[nH]ncc2c1,<6>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2c1CCC(S(=O)(=O)NCC(C)CC(N)=O)=C2,<bos>,N,C=O,C,C,(,C,),C,N,O=[SH2]=O,<0>,C1=Cc2ccccc2CC1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Oc2nnn(-c3cccc(Cl)c3C)c2N)cc1,<bos>,C,<5>,c1ccccc1,<4>,<0>,(,Cl,),<2>,c1c[nH]nn1,<0>,<1>,(,N,),O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
Cc1nc(CC(=O)N(C)Cc2cnn(-c3ccccc3)c2)cs1,<bos>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<0>,C,N,(,C,),C=O,C,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC2CN(Cc3cnc4ccccn34)C2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O,<0>,C1CNC1,<2>,C,<4>,c1ccn2ccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)sc1CCC(=O)N1CCn2c(CC)nnc2C1,<bos>,C,C,<0>,c1cscn1,<1>,<3>,(,C,),C,C,C=O,<7>,c1nnc2n1CCNC2,<0>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C)C(CNC(=O)c1cnccn1)c1c(F)cccc1F,<bos>,C,N,(,C,),C,(,<5>,c1ccccc1,<0>,<4>,(,F,),F,),C,N,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,
CNC(=O)c1ccccc1OCc1nnc(-c2ccccc2)o1,<bos>,C,N,C=O,<0>,c1ccccc1,<5>,O,C,<0>,c1nnco1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(C)=O)cc1S(=O)(=O)N1CCCCCC1,<bos>,C1CCCNCC1,<4>,O=[SH2]=O,<4>,c1ccccc1,<0>,<3>,(,O,C,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(Br)cc1)N1CCC2(CCOCC2)CC1,<bos>,Br,<3>,c1ccccc1,<0>,C,C=O,<5>,C1CC2(CCN1)CCOCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(CC(=O)Nc2n[nH]c(C3CC3)n2)c(=O)n1,<bos>,C,<3>,O=c1nccc[nH]1,<6>,<5>,(,C,),C,C=O,N,<0>,c1nc[nH]n1,<2>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(F)c(NCc2csc(-c3ccccc3)n2)c1,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,F,),N,C,<0>,c1cscn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(NC(=O)Nc2cccn(Cc3ccccc3)c2=O)c1,<bos>,C,C=O,<0>,c1ccccc1,<4>,N,C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c(=O)c(C(=O)N2CC(C)(C)C2c2ccccc2)c1C,<bos>,C,<0>,C1CNC1,<2>,<0>,(,C,),<3>,(,<0>,c1ccccc1,),C=O,<2>,O=c1cccn[nH]1,<4>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,
CCCn1c(C)nnc1C1CCCN(C(=O)c2cccc(C)c2)C1,<bos>,C,<0>,c1ccccc1,<4>,C=O,<3>,C1CCNCC1,<1>,<3>,c1nnc[nH]1,<4>,<0>,(,C,),C,C,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)N(C)C)[nH]c2c1C(=O)CC(C)(C)C2,<bos>,C,<8>,O=C1CCCc2[nH]ccc21,<7>,<3>,(,C,),<3>,(,C,),C=O,N,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccccc1OCC(=O)N(C)C1CCCC(CO)C1,<bos>,O,C,<4>,C1CCCCC1,<0>,N,(,C,),C=O,C,O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2cnnn2)cc1NCc1cccc2cn[nH]c12,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,<4>,c1nnn[nH]1,),N,C,<2>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2nc(OCC(=O)NC3CC3)sc2cc1OC,<bos>,C,O,<0>,c1ccc2scnc2c1,<5>,<1>,(,O,C,),O,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(C(=O)OCC2CCOC2)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,C=O,O,C,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(CO)CO)c1ccc(F)cc1Br,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Br,),C=O,N,C,(,C,O,),C,O,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)NCC2CCCCO2)cc1OC,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,N,C,<2>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1-c1ccnc(NCc2ccc3c(c2)OCO3)n1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),<1>,c1cncnc1,<3>,N,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,
C#CCN1CCN(C(=O)Nc2cnn(-c3ccccc3F)c2)CC1,<bos>,C#C,<0>,C,<2>,C1CNCCN1,<5>,C=O,N,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cccc(NC(=O)NCCn2cncn2)c1)C(C)=O,<bos>,C,C,N,(,C=O,C,),C,<0>,c1ccccc1,<4>,N,C=O,N,C,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,
COc1c(Cl)c(C(=O)Nc2ccc(C(N)=O)cc2)nn1C,<bos>,C,O,<4>,c1cn[nH]c1,<1>,<3>,(,C,),<0>,(,Cl,),C=O,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(NC(=O)CCn2cnnc2C#N)cc1,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,N,C=O,C,C,<4>,c1nnc[nH]1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN(C(=O)CNc2ccccc2C(N)=O)C2CCCC2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,N,(,<0>,C1CCCC1,),C=O,C,N,<0>,c1ccccc1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CCCc1cc2c(=O)n(CC(O)CO)cnc2s1,<bos>,O,C,C,(,O,),C,<2>,O=c1[nH]cnc2sccc12,<7>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCNC(=O)N1CCOCC1C1CC1)c1ccccc1,<bos>,C1CC1,<0>,<0>,C1COCCN1,<5>,C=O,N,C,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1snc(C)c1NC(=O)c1ccc(Cl)cc1,<bos>,C,O,C=O,<4>,c1cnsc1,<0>,<1>,(,C,),N,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1Br)N1CCC(O)CC1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Br,),C=O,<3>,C1CCNCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(C)C(=O)C1CCN(c2nccc(OC)n2)CC1,<bos>,C,C,C,N,(,C,),C=O,<0>,C1CCNCC1,<3>,<3>,c1cncnc1,<1>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(c1ccncc1)N(C)S(=O)(=O)c1ccc(C#N)cc1,<bos>,C,C,C,(,<0>,c1ccncc1,),N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)NC(C)c2nc(C3CCOC3)no2)cc1,<bos>,C1CCOC1,<0>,<0>,c1ncon1,<2>,C,(,C,),N,C=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2nnc(-c3ccco3)s2)c(=O)[nH]1,<bos>,C,<5>,O=c1cccc[nH]1,<2>,C=O,N,<0>,c1nncs1,<3>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(OC(=O)C2CC3CCC2O3)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,O,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]c2nc3c(c(=O)[nH]c(=O)n3C)n2c1Cc1ccccc1,<bos>,C,<10>,O=c1[nH]c(=O)c2c(nc3[nH]ccn32)[nH]1,<11>,<13>,(,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(OC2CCCC2)cc1)c1cc2ccccc2o1,<bos>,C1CCCC1,<0>,O,<3>,c1ccccc1,<0>,N,C=O,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C2CCCCC2)c(C(=O)NCc2ccco2)c(=O)[nH]1,<bos>,C,<5>,O=c1cccc[nH]1,<2>,<3>,(,<0>,C1CCCCC1,),C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(OCc2ccc(C)o2)c(C)c1,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,<4>,(,C,),O,C,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-c1nnn(Cc2cc(Br)ccc2F)n1,<bos>,F,<3>,c1ccccc1,<4>,<0>,(,Br,),C,<3>,c1nn[nH]n1,<0>,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
OCCc1nc2cc3c(cc2n1CCO)OCO3,<bos>,O,C,C,<8>,c1nc2cc3c(cc2[nH]1)OCO3,<0>,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1=CC2=NC3=C(C(=O)CCC3)C(C)(O)C2(O)N1,<bos>,C,<12>,O=C1CCCc2nc3cc[nH]c3cc21,<9>,<11>,(,O,),<12>,(,O,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(C)=O)c(NCc2ccc3cccnc3c2)c1,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,O,C,),N,C,<1>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(NC(=O)c2ccc(S(=O)(=O)N(C)C3CC3)cc2)CC1,<bos>,C1CC1,<0>,N,(,C,),O=[SH2]=O,<3>,c1ccccc1,<0>,C=O,N,<3>,C1CCCCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CSc1nnc(CNc2ccc(-c3nnc(C)o3)cc2)n1C,<bos>,C,S,<0>,c1nnc[nH]1,<3>,<4>,(,C,),C,N,<0>,c1ccccc1,<3>,<0>,c1nnco1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc2c(c1)N(CC(=O)NCCC(C)C)C(=O)CO2,<bos>,C,C,(,C,),C,C,N,C=O,C,<10>,O=C1COc2ccccc2N1,<7>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)Cn2ccc(NC(=O)c3ccccc3)n2)n(C)n1,<bos>,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),N,C=O,C,<3>,c1cn[nH]c1,<1>,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(NCC(=O)Nc2c(C)cccc2C)n(-c2ncccc2C#N)n1,<bos>,C,<0>,c1ccccc1,<5>,<4>,(,C,),N,C=O,C,N,<4>,c1cn[nH]c1,<3>,<1>,(,C,),<2>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,
CNC(=O)C(C)N1CCN(C(=O)c2sc(C)nc2C)CC1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,<5>,C1CNCCN1,<2>,C,(,C,),C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccn1)C(O)c1cc(Cl)cc(Cl)c1,<bos>,Cl,<2>,c1ccccc1,<0>,<4>,(,Cl,),C,(,O,),C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1nnnc1SCC(=O)c1cc(C)c(OC)cc1C,<bos>,C,O,<2>,c1ccccc1,<5>,<0>,(,C,),<3>,(,C,),C=O,C,S,<0>,c1nnn[nH]1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(CC(=O)NCCc2ccsc2)s1,<bos>,C,<4>,c1ccsc1,<2>,C,C=O,N,C,C,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Brc1cnc(Sc2ccc3c(c2)OCCO3)nc1,<bos>,Br,<0>,c1cncnc1,<3>,S,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCC1)c1ccccc1NC(=O)C1CCCO1,<bos>,C1CCC1,<0>,N,C=O,<0>,c1ccccc1,<5>,N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccc(-c2ccncc2)nn1)Nc1cc(F)cc(F)c1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),N,C=O,C,S,<5>,c1ccnnc1,<2>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)NCc2nc(-c3cccs3)no2)nn1,<bos>,C,O,<5>,c1ccnnc1,<2>,C=O,N,C,<2>,c1ncon1,<0>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCC(Cn2nc(-c3cccnc3)ccc2=O)CC1,<bos>,C,C,(,C,),(,C,),O,C=O,<3>,C1CCNCC1,<0>,C,<6>,O=c1cccn[nH]1,<4>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
CC(Cn1cccn1)C(=O)NCCc1ccncc1,<bos>,C,C,(,C,<3>,c1cn[nH]c1,),C=O,N,C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1(NCc2cccc(S(C)=O)c2)CCCC1,<bos>,C,C,O,C=O,<0>,C1CCCC1,<0>,N,C,<0>,c1ccccc1,<4>,O=[SH2],C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c(Cc2nc(Cc3ccccc3)no2)nc2ccsc12,<bos>,c1ccccc1,<0>,C,<0>,c1ncon1,<2>,C,<3>,O=c1[nH]cnc2ccsc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N2CCC(C(=O)OC3CCCC3)CC2)nn1,<bos>,C,<5>,c1ccnnc1,<2>,<3>,C1CCNCC1,<0>,C=O,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccn2c(=O)c(C#N)c(-c3ccccc3F)nc2c1,<bos>,C,<7>,O=c1ccnc2ccccn12,<3>,<2>,(,C#N,),<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1c(OC)ccc2c(CCO)c(OC)c(=O)oc12,<bos>,C,C,C,C,<8>,O=c1ccc2ccccc2o1,<3>,<7>,(,O,C,),<2>,(,O,C,),C,C,O,<eos>,,,,,,,,,,,,,,,,,
CCn1ncnc1-n1nc(Br)c(C(C)(C)C)cc1=O,<bos>,C,C,(,C,),(,C,),<3>,O=c1cccn[nH]1,<6>,<4>,(,Br,),<2>,c1nc[nH]n1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)cc1NS(=O)(=O)c1cn[nH]c1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,O=[SH2]=O,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)N1CCCC(C(=O)OCc2oc3ccccc3c2C)C1,<bos>,C,O,C=O,<3>,C1CCNCC1,<1>,C=O,O,C,<5>,c1ccc2occc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2CC3CCC(C2)N3c2ccc(C)nn2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<0>,C1CC2CCC(C1)N2,<7>,<2>,c1ccnnc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1F)C(=O)CCc1nc2ccccc2c(=O)[nH]1,<bos>,F,<5>,c1ccccc1,<0>,C,N,(,C,),C=O,C,C,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2cn(C)nc2C(C)(C)C)c(Cl)c1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,N,<3>,c1ccccc1,<0>,<4>,(,Cl,),O,C,<eos>,,,,,,,,,,,
Cc1nc(CC(C)C)cc(NC(=O)CCc2ccccc2F)n1,<bos>,C,C,(,C,),C,<1>,c1cncnc1,<5>,<3>,(,C,),N,C=O,C,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
Clc1ccc(-c2ncccn2)cc1Oc1ncccn1,<bos>,c1cncnc1,<3>,<0>,c1ccccc1,<4>,<3>,(,Cl,),O,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N(C)C)sc1C(=O)N1CCCCCC1c1ccco1,<bos>,C,N,(,C,),<3>,c1cscn1,<1>,<0>,(,C,),C=O,<4>,C1CCCNCC1,<5>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
COCc1noc(-c2ccnc(N3CCCC3C(N)=O)c2)n1,<bos>,C,O,C,<0>,c1ncon1,<2>,<0>,c1ccncc1,<4>,<3>,C1CCNC1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(NC(=O)N(C)Cc2cn(C)nc2C)c1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),C,N,(,C,),C=O,N,<4>,c1ccccc1,<0>,C=O,N,C,<eos>,,,,,,,,,,,,,,,,
O=C(Nc1cnn(-c2ccsc2)c1)C1CCCc2ccccc21,<bos>,c1ccsc1,<0>,<3>,c1cn[nH]c1,<0>,N,C=O,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccoc2)ccc1C(=O)N1CCc2ccc(F)cc2C1,<bos>,C,<4>,c1ccncc1,<5>,<2>,(,<0>,c1ccoc1,),C=O,<8>,c1ccc2c(c1)CCNC2,<1>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc(O)cc1)c1ccc(-n2cnnn2)cc1,<bos>,c1nnn[nH]1,<4>,<3>,c1ccccc1,<0>,N,(,C,),C,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(C)(C)C)cc1-c1cc(C(N)=O)on1,<bos>,C,C,(,C,),(,C,),<0>,c1ccccc1,<4>,<3>,(,O,C,),<1>,c1cnoc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,
Oc1ccc(N2CCN(Cc3cccc(-n4cccn4)c3)CC2)cc1,<bos>,O,<0>,c1ccccc1,<3>,<2>,C1CNCCN1,<5>,C,<0>,c1ccccc1,<4>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
NC1C(=O)N(Cc2c(F)cccc2Cl)c2ccccc21,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,Cl,),C,<9>,O=C1Cc2ccccc2N1,<2>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)NC(=O)c1cc(C(=O)NC2CC2)cn1C,<bos>,C,C,C,(,C,),(,C,),N,C=O,<2>,c1cc[nH]c1,<0>,<3>,(,C,),C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
CCNC(NS(C)(=O)=O)C(=O)N1CC2(CCCC2)c2ccccc21,<bos>,C,C,N,C,(,C=O,<6>,c1ccc2c(c1)NCC21CCCC1,),N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(c1cccc(Cl)c1)NCC2,<bos>,C,O,<1>,c1ccc2c(c1)CCNC2,<9>,<2>,(,O,C,),<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(NC(=O)c2nc(N)nc(N3CCCC3)n2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,<0>,c1ncncn1,<2>,<4>,(,N,),<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,
CCCc1n[nH]cc1S(=O)(=O)Nc1ccccc1,<bos>,C,C,C,<1>,c1cn[nH]c1,<0>,O=[SH2]=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(c1cccc(F)c1)N(C)C(=O)NCCCCn1cncn1,<bos>,F,<4>,c1ccccc1,<0>,C,(,C,),N,(,C,),C=O,N,C,C,C,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,
Cc1csc(N2CCN(c3ncnc4sccc34)CC2)n1,<bos>,C,<0>,c1cscn1,<3>,<2>,C1CNCCN1,<5>,<2>,c1ncc2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cc(C(=O)NC2CCCC2)nc(N2CCCCC2)n1,<bos>,C,C,(,C,),<5>,c1cncnc1,<1>,<3>,(,<3>,C1CCNCC1,),C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)NC(=O)Nc1ccc(F)cc1Br,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Br,),N,C=O,N,C,(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CSc1cc(F)cc(NC(=O)NCCc2ccccc2)c1,<bos>,C,S,<0>,c1ccccc1,<4>,<2>,(,F,),N,C=O,N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(-c2ncc[nH]2)cc1)c1ccc2ccccc2c1O,<bos>,O,<9>,c1ccc2ccccc2c1,<0>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)sc1CN(C)C(=O)NCc1scnc1C,<bos>,C,C,<0>,c1cscn1,<1>,<3>,(,C,),C,N,(,C,),C=O,N,C,<1>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cn1nc(C(=O)Nc2ccccn2)cc1-c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),<4>,c1cn[nH]c1,<1>,<3>,(,C,),C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(O)ccc1C(=O)N(C)Cc1cnn(C)c1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,O,),C=O,N,(,C,),C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1NC(=O)C(C#N)Cc1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C,C,(,C#N,),C=O,N,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)C(NC(=O)c1sc(C(C)C)nc1C)C(C)C,<bos>,C,C,(,C,),<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,C,(,C,(,C,),C,),C=O,O,C,<eos>,,,,,,,,,,,,
Cc1cccc(CN(C(=O)c2csnn2)c2ccccc2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,N,(,<0>,c1ccccc1,),C=O,<0>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(Nc1ccc(NC(=O)N(C)C(C)C)cc1)C(N)=O,<bos>,C,C,(,C,),N,(,C,),C=O,N,<3>,c1ccccc1,<0>,N,C,(,C,),C=O,N,<eos>,,,,,,,,,,,,,,,,
Cc1cc(C)n2nc(CC(=O)N3CCN(C)C(=O)C3)nc2n1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),C,C=O,<3>,O=C1CNCCN1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
