smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
Cn1cc(C(=O)N2CCCC2c2cccc(Cl)c2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,C=O,<3>,C1CCNC1,<4>,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)NCC(O)c2ccccc2F)c1F,<bos>,F,<5>,c1ccccc1,<0>,C,(,O,),C,N,C=O,<4>,c1ccccc1,<0>,<5>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,
CC(Cn1ccnc1)Sc1ncc2ccccn12,<bos>,c1ccn2cncc2c1,<4>,S,C,(,C,),C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(CCC(=O)Nc2cnn(C)c2)CC(C)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C,C,C=O,N,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(OC(=O)c1ccn(-c2cccc(O)c2)n1)C(=O)Nc1ccccc1,<bos>,c1ccccc1,<0>,N,C=O,C,(,C,),O,C=O,<1>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,
CN(C)S(=O)(=O)c1ccc(C(=O)OCCc2ccco2)cc1,<bos>,C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,O,C,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
C#CCOC(=O)Cc1ccccc1CN1CCOCC1,<bos>,C#C,<0>,C,O,C=O,C,<0>,c1ccccc1,<5>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1Cc2nn(C)cc2C(c2ccc(COC)o2)C1,<bos>,C,C,O=[SH2]=O,<7>,c1[nH]nc2c1CCNC2,<5>,<1>,(,C,),<4>,c1ccoc1,<2>,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCC(CO)NC(=O)NCCCc1cn(CC)nc1C,<bos>,C,C,C,(,C,O,),N,C=O,N,C,C,C,<0>,c1cn[nH]c1,<3>,<1>,(,C,),C,C,<eos>,,,,,,,,,,,,,
CCc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)s1,<bos>,C,C,<4>,c1ccsc1,<2>,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(-c2nc(C)cc(C(F)(F)F)c2C#N)cc1,<bos>,F,C,(,F,),(,F,),<0>,c1ccncc1,<4>,<2>,(,C,),<5>,(,C#N,),<3>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,
Cc1nnc(-c2nnc(C)n2Cc2ccc(Cl)cc2)s1,<bos>,C,<3>,c1nncs1,<0>,<3>,c1nnc[nH]1,<4>,<0>,(,C,),C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(C)(C)NC(=O)c2cccc(-n3cnnc3)c2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,(,C,),(,C,),N,C=O,<0>,c1ccccc1,<2>,<4>,c1nnc[nH]1,<eos>,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)OC2N(C)CCCCC#N,<bos>,C,O,<7>,O=C1OCc2ccccc21,<3>,<8>,(,O,C,),N,(,C,),C,C,C,C,C#N,<eos>,,,,,,,,,,,,,,,,
COC(C)c1nn2c(-c3cccc(C#N)c3)nnc2s1,<bos>,C,O,C,(,C,),<0>,c1nn2cnnc2s1,<3>,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(CN(C)C(=O)N2CC(C)OC(C)C2)cc1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C=O,N,(,C,),C,<3>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,
CC(NC(=O)C(C)(C)C)C(=O)N1CCCN(c2nncn2C)CC1,<bos>,C,C,(,C,),(,C,),C=O,N,C,(,C,),C=O,<2>,C1CNCCNC1,<5>,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,
COc1ccc(C(C)NC(=O)c2ccc(=O)n(-c3ccccc3)n2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,(,C,),N,C=O,<4>,O=c1cccn[nH]1,<6>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(CCOC(=O)c2ccc(C)s2)c1,<bos>,C,N,C=O,<0>,c1ccccc1,<4>,C,C,O,C=O,<4>,c1ccsc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1nc2n(n1)C(C(=O)NCc1ccccc1F)CC(=O)N2,<bos>,C,C,<6>,O=C1CCn2ncnc2N1,<3>,C=O,N,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc(OCC2CC2)ccc1Cl)C1CC2CCC1O2,<bos>,C1CC1,<0>,C,O,<0>,c1ccccc1,<4>,<3>,(,Cl,),N,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)(C)NC(=O)c1cccc(OC)c1F,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,F,),C=O,N,C,(,C,),(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,
Cc1csc(C(N)C2CN(C(=O)CCC3CCCC3)CCO2)n1,<bos>,C,<0>,c1cscn1,<3>,C,(,N,),<1>,C1COCCN1,<5>,C=O,C,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(CNc2ncnc3sccc23)n(C)n1,<bos>,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C,N,<2>,c1ncc2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)CCc1ccncc1)c1cccc(O)c1,<bos>,O,<4>,c1ccccc1,<0>,C,(,C,),N,C=O,C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N2CCN(C(=O)C3CCN(C4CC4)C3=O)CC2)sc1C,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),<2>,C1CNCCN1,<5>,C=O,<2>,O=C1CCCN1,<5>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)NCCS(N)(=O)=O)c1,<bos>,C,O,<2>,c1ccccc1,<0>,<4>,(,O,C,),C=O,N,C,C,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NC(=O)c1cccc(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,C=O,N,<4>,c1ccccc1,<3>,<0>,(,F,),O,C,<eos>,,,,,,,,,,,,,
COc1ccccc1N1CC(C(=O)N2CCOC(C)C2)CC1=O,<bos>,C,O,<5>,c1ccccc1,<0>,<5>,O=C1CCCN1,<3>,C=O,<5>,C1COCCN1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(F)cc1)N1CCN(C(=O)C2CCOC2)CC1,<bos>,F,<3>,c1ccccc1,<0>,C,N,C=O,<5>,C1CNCCN1,<2>,C=O,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)C2CC(=O)N(Cc3cccc(OC)c3)C2)cc1,<bos>,C,O,<0>,c1ccccc1,<4>,C,<5>,O=C1CCCN1,<3>,C=O,N,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Nc1c[nH]c(C(=O)NC2CCCCC2)c1,<bos>,N,<0>,c1cc[nH]c1,<2>,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C(C)NC(=O)CNC(=O)c2ccc3c(c2)CCC3)c1,<bos>,C,<0>,c1ccccc1,<4>,C,(,C,),N,C=O,C,N,C=O,<0>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,
CC(O)CCN(C)C(=O)NC1(C)Cc2ccccc2C1,<bos>,O,C,(,C,),C,C,N,(,C,),C=O,N,<7>,c1ccc2c(c1)CCC2,<7>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC(C(N)=O)C(C)(C)C)cc1,<bos>,C,C,(,C,),(,C,),C,(,C=O,N,),N,C=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
CCN(CCC(=O)OC)C(=O)Nc1ccc(C(N)=O)c(C)c1,<bos>,N,C=O,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,N,(,C,C,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,
CC1CC1C(=O)N1CCC(C(=O)N2CCCCC2)CC1,<bos>,C,<0>,C1CC1,<2>,C=O,<3>,C1CCNCC1,<0>,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCOc1ccccc1)c1ccc(-n2cncn2)nc1,<bos>,c1ccccc1,<0>,O,C,C,N,C=O,<1>,c1ccncc1,<4>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(CC(=O)OCc2nc3c(cnn3C)c(=O)[nH]2)cc1,<bos>,C,<6>,O=c1[nH]cnc2[nH]ncc12,<3>,C,O,C=O,C,<0>,c1ccccc1,<3>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2CC2C(=O)C(C#N)c2nnc3n2CCCCC3)cc1,<bos>,C#N,C,(,<0>,c1nnc2n1CCCCC2,),C=O,<2>,C1CC1,<0>,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCC(C(=O)Nc1ccccc1N1CCCC1=O)c1c(C)noc1C,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,C,),C=O,N,<0>,c1ccccc1,<5>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,
COc1ccc2[nH]cc(NC(=O)CCc3cccs3)c(=O)c2c1,<bos>,C,O,<8>,O=c1cc[nH]c2ccccc12,<2>,N,C=O,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COC1CCN(c2ccc3c(c2F)OCO3)CC1)c1ccco1,<bos>,F,<5>,c1ccc2c(c1)OCO2,<0>,<3>,C1CCNCC1,<0>,O,C,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Oc1ccc(-c2nc3cc4c(c(C5CC5)c3[nH]2)OCCO4)cc1,<bos>,O,<0>,c1ccccc1,<3>,<0>,c1nc2cc3c(cc2[nH]1)OCCO3,<6>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(CSc2nnc(-c3ccccc3C)o2)c1,<bos>,C,<0>,c1ccccc1,<5>,<0>,c1nnco1,<3>,S,C,<4>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(Cc1ccc(F)cc1)n1ccc2c(nnc3ncnn32)c1=O,<bos>,C,C,(,<2>,O=c1[nH]ccc2c1nnc1ncnn12,),C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CNC(c2cccc(F)c2)c2ccccc21,<bos>,C,<6>,c1ccc2c(c1)CCNC2,<9>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NC(=O)c1cc(F)c(F)cc1C,<bos>,C,<3>,c1ccccc1,<2>,<0>,(,F,),<5>,(,F,),C=O,N,<5>,c1ccccc1,<0>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,
COc1ccc(C(=O)NCC(=O)N2CCc3ccccc32)cc1F,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,C=O,<8>,c1ccc2c(c1)CCN2,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(OC(=O)C2CCCN(C(=O)C(C)C)C2)cc1,<bos>,C,C,(,C,),C=O,<3>,C1CCNCC1,<1>,C=O,O,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)CNC1=NS(=O)(=O)c2ccccc2N1,<bos>,C,C,N,C=O,C,N,<4>,O=S1(=O)N=CNc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CNC(=O)CCn1nnc(C2CC3OCCC32)n1,<bos>,C,C,(,C,),C,N,C=O,C,C,<3>,c1nn[nH]n1,<0>,<3>,C1CC2CCC2O1,<eos>,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(NC(=O)COC2CCCC2)cc1Cl,<bos>,C,N,C=O,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,C,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,
CC(Oc1ccc(F)cc1)C(=O)NCC(=O)NCCC#N,<bos>,F,<3>,c1ccccc1,<0>,O,C,(,C,),C=O,N,C,C=O,N,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(NCc2ccc(F)cc2F)n1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C,N,<4>,c1ccncc1,<2>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
COCc1ccc(C(=O)C(C)NC(=O)N2CCCC2)cc1,<bos>,C1CCNC1,<3>,C=O,N,C,(,C,),C=O,<3>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1cc2ccccc2[nH]c1=O)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C=O,N,C,C,<2>,O=c1ccc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1COc1ccc(NCc2ccccc2)cc1,<bos>,C,<2>,c1c[nH]cn1,<3>,C,O,<0>,c1ccccc1,<3>,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCOc1ccc(NC(=O)c2ccnc(C)n2)cc1F,<bos>,C,<3>,c1cncnc1,<1>,C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CC1CN(C(=O)NCc2ccc3c(c2)OCCO3)c2ccccc21,<bos>,C,<6>,c1ccc2c(c1)CCN2,<8>,C=O,N,C,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(S(=O)(=O)N2CCc3ccccc32)ccc1F,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,<8>,c1ccc2c(c1)CCN2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCCC(O)(c2nccn2C)C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),C,(,<3>,c1c[nH]cn1,<2>,C,),(,O,),C,C,O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,
CN1C(=O)C(C)(C(=O)Nc2ccccc2O)Sc2ccccc21,<bos>,C,<2>,O=C1CSc2ccccc2N1,<2>,<10>,(,C,),C=O,N,<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)C2Cc3cc(Cl)ccc3O2)CC1,<bos>,C,<0>,C1CCNCC1,<3>,C=O,<7>,c1ccc2c(c1)CCO2,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NS(=O)(=O)c2ccc(Cl)c(F)c2)cc1,<bos>,F,<4>,c1ccccc1,<0>,<3>,(,Cl,),O=[SH2]=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(C(=O)Cn2nnc(-c3ccccc3Cl)n2)cc1,<bos>,C,N,(,C,),<0>,c1ccccc1,<3>,C=O,C,<3>,c1nn[nH]n1,<0>,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
Cc1c(Cl)cccc1NC(=O)Cn1cc2c(n1)CCC(C)C2,<bos>,C,<5>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,C,<1>,c1[nH]nc2c1CCCC2,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc[nH]1)NCc1ccc(OCC2CCCO2)cc1,<bos>,C1CCOC1,<4>,C,O,<3>,c1ccccc1,<0>,C,N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCC(C)NS(=O)(=O)c1ccc(N)cc1,<bos>,C,C=O,N,C,C,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1sccc1C(=O)NC1CC1)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C=O,N,<4>,c1ccsc1,<0>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CS(=O)(=O)c2ccc(F)cc2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,O=[SH2]=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CCc1cc2n(n1)CCCN(C(=O)c1ccccc1)C2,<bos>,C,O,C=O,C,C,<0>,c1cc2n(n1)CCCNC2,<8>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(OC)C(=O)N1CCC(C(=O)c2ccccc2OC)CC1,<bos>,C,C,C,(,O,C,),C=O,<3>,C1CCNCC1,<0>,C=O,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(CNCC(F)(F)F)Nc1cnn(-c2ccccc2)c1,<bos>,F,C,(,F,),(,F,),C,N,C,C=O,N,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
O=C(Cn1nc2n(c1=O)CCCCC2)NC1CCCc2ccccc21,<bos>,O=c1[nH]nc2n1CCCCC2,<2>,C,C=O,N,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)C1CC=CC1,<bos>,C1=CCCC1,<3>,C=O,N,<4>,c1ccccc1,<0>,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cn(C)nc1C(=O)Nc1ccc2c(c1)OCCCO2,<bos>,C,<0>,c1cn[nH]c1,<1>,<3>,(,C,),C=O,N,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccccc1OCC(=O)N1CCCCCC1,<bos>,C,C=O,N,<0>,c1ccccc1,<5>,O,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1nnc(N3CCN(c4cccnc4)CC3)nc1n2C,<bos>,C,O,<1>,c1ccc2c(c1)[nH]c1ncnnc12,<9>,<6>,(,C,),<2>,C1CNCCN1,<5>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
OCc1n[nH]c2ccc(NCc3cccc(Cl)c3)cc12,<bos>,O,C,<6>,c1ccc2[nH]ncc2c1,<0>,N,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1n[nH]c2c(Cl)cccc12)NCCCOC1CCOCC1,<bos>,Cl,<2>,c1ccc2[nH]ncc2c1,<6>,C,C=O,N,C,C,C,O,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)C1CC(=O)N(c2cc(C)cc(C)c2)C1,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,C,),<5>,O=C1CCCN1,<3>,C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccccc2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<7>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<6>,<10>,(,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
Cc1nn(C(C)C(=O)NCc2ncc[nH]2)c(-c2cccs2)c1C,<bos>,C,<1>,c1cn[nH]c1,<3>,<0>,(,C,),<4>,(,<4>,c1ccsc1,),C,(,C,),C=O,N,C,<3>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,
COC(=O)CCN(C)C(C#N)c1ccco1,<bos>,C#N,C,(,<4>,c1ccoc1,),N,(,C,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc2cc(CN(C)c3ccc(F)c(F)c3)c(=O)[nH]c2c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),N,(,C,),C,<2>,O=c1ccc2ccccc2[nH]1,<7>,C,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)C1C2C=CC3(CN(Cc4ccc(F)cc4)C(=O)C13)O2,<bos>,C,O,C=O,<8>,O=C1NCC23C=CC(CC12)O3,<2>,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1ncc(-c2nc3c(cnn3-c3ccc(F)cc3)[nH]2)c1C,<bos>,C,C,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),<0>,c1nc2[nH]ncc2[nH]1,<3>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)CC(C)C(=O)NCc1ccccc1OCC(C)C,<bos>,C,C,(,C,),C,O,<5>,c1ccccc1,<0>,C,N,C=O,C,(,C,),C,C=O,O,C,<eos>,,,,,,,,,,,,,,
CN(C)C(=O)c1cccc(NC(=O)c2cn(C)nc2C(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,N,<0>,c1ccccc1,<4>,C=O,N,(,C,),C,<eos>,,,,,,,,,
Cc1nn(C)c(C)c1CNC(=O)CSc1nnc(C)n1C,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,N,C=O,C,S,<3>,c1nnc[nH]1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,
O=C(NCCN1CCOCC1)C1CC(=O)N(CC(F)(F)F)C1,<bos>,F,C,(,F,),(,F,),C,<5>,O=C1CCCN1,<3>,C=O,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
CC(C)c1nnc(NC(=O)c2cn(C)nc2C(C)(C)C)s1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,N,<3>,c1nncs1,<0>,C,(,C,),C,<eos>,,,,,,,,,,
Cc1cc(S(=O)(=O)N(C)CC2CCCO2)c(C)cc1Cl,<bos>,C,<2>,c1ccccc1,<0>,<5>,(,C,),<3>,(,Cl,),O=[SH2]=O,N,(,C,),C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,
Cc1cc(C2CCCN2C(=O)Cc2ccc(C)s2)n(C)n1,<bos>,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),<4>,C1CCNC1,<3>,C=O,C,<2>,c1ccsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(CN2CCN(C(=O)C3CC=CC3)CC2)no1,<bos>,C,<2>,c1ncon1,<0>,C,<2>,C1CNCCN1,<5>,C=O,<3>,C1=CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2noc(Cc3nccs3)c2c1,<bos>,c1cscn1,<3>,C,<6>,c1ccc2nocc2c1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCN1CCOCC1)C(=O)c1cccc(N2CCOC2=O)c1,<bos>,O=C1NCCO1,<2>,<4>,c1ccccc1,<0>,C=O,N,(,C,),C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1Cn1ccc(NC(=O)C2CCC(=O)CC2)n1,<bos>,C,<0>,c1ccccc1,<5>,C,<3>,c1cn[nH]c1,<1>,N,C=O,<4>,O=C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1cc(C(=O)NC2CCC(C)CC2)nn1C,<bos>,C,<0>,C1CCCCC1,<3>,N,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),N,C=O,C,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1noc(CCC(=O)Oc2ccccc2C(F)(F)F)n1,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,O,C=O,C,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,
O=C(Cc1ccc(F)c(Br)c1)Nc1ccccc1-n1cnnn1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Br,),C,C=O,N,<0>,c1ccccc1,<5>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,
CCc1nc(COc2ccc(OCC(N)=O)cc2)cs1,<bos>,C,C,<3>,c1cscn1,<0>,C,O,<0>,c1ccccc1,<3>,O,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
Clc1ccccc1C1CN(Cc2cnc(-n3ccnc3)nc2)CCO1,<bos>,Cl,<5>,c1ccccc1,<0>,<1>,C1COCCN1,<5>,C,<0>,c1cncnc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2ccc3c(c2)OCC(=O)N3)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,N,<6>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n2nc(CC(=O)OCc3nc4ccccc4s3)nc2n1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),C,C=O,O,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CCCC(=O)NCC(=O)N1CCOCC1,<bos>,C,C,(,C,),(,C,),C,C,C,C=O,N,C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccn1)c1nc2ccccn2n1,<bos>,c1ccncc1,<2>,C,N,C=O,<5>,c1ccn2ncnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)CCC(=O)c1cc(C)ccc1C,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,C,C,C=O,N,C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CC(CCc1ccco1)NC(=O)NC1CCC2(CC1)OCCO2,<bos>,c1ccoc1,<4>,C,C,C,(,C,),N,C=O,N,<0>,C1CCC2(CC1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
