smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
O=C(NCc1cccs1)Nc1cnn(CC2CCCCC2)c1,<bos>,C1CCCCC1,<0>,C,<3>,c1cn[nH]c1,<0>,N,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(OCC(=O)NC(CO)c2ccccc2)cc1,<bos>,O,C,C,(,<0>,c1ccccc1,),N,C=O,C,O,<3>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cc(N)ccc2Br)c1C,<bos>,C,<4>,c1ccccc1,<0>,<5>,(,C,),N,C=O,<4>,c1ccccc1,<0>,<3>,(,Br,),N,<eos>,,,,,,,,,,,,,,,,,,,
CC(C(=O)N1CCN(c2cccc(F)c2)C(=O)C1)n1ccnc1,<bos>,C,C,(,<2>,c1c[nH]cn1,),C=O,<3>,O=C1CNCCN1,<6>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2nnc(C(=O)Nc3ccccc3)c2C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<0>,<1>,(,<0>,C1CC1,),C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(S(=O)(=O)Nc2cccc3cn[nH]c23)c1,<bos>,C#N,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<2>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1nc(C)c(NC(=O)c2cc(Cl)cc3cccnc23)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),N,C=O,<2>,c1ccc2ncccc2c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccccc2)c1C(=O)C(C)Sc1nnnn1C,<bos>,C,<4>,c1cnoc1,<0>,<1>,(,<0>,c1ccccc1,),C=O,C,(,C,),S,<0>,c1nnn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)N1CCc2cc(NC(=O)c3cnc4sccn4c3=O)ccc21,<bos>,C,C=O,<8>,c1ccc2c(c1)CCN2,<0>,N,C=O,<2>,O=c1ccnc2sccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)n(CC(=O)NCCc2nc3ccccc3[nH]2)n1,<bos>,C,<0>,c1nc[nH]n1,<3>,<2>,(,C,),C,C=O,N,C,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCC(C)NC(=O)Nc1cc(Br)ccc1-n1cccn1,<bos>,Br,<0>,c1ccccc1,<4>,<3>,(,<3>,c1cn[nH]c1,),N,C=O,N,C,(,C,),C,O,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)Nc2cccc3ccccc23)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,N,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc1C(=O)NCC(=O)Nc1ccc(F)cc1,<bos>,C,<4>,c1ccoc1,<0>,C=O,N,C,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CSc1c(C(=O)Nc2ccc(N)cc2)nnn1-c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,<2>,c1c[nH]nn1,<0>,<1>,(,S,C,),C=O,N,<0>,c1ccccc1,<3>,N,<eos>,,,,,,,,,,,,,,,,,,,
CCCSc1nc2c(=O)n(C)c(=O)n(C)c2n1C,<bos>,C,<2>,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,<7>,<10>,(,C,),<8>,(,C,),S,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)c1ccc(C)c(NC(C)=O)c1)c1ccccc1,<bos>,C,C,N,(,<0>,c1ccccc1,),C=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
O=S(=O)(Cc1ccccc1)N1CCc2cc(-c3nccs3)ccc2C1,<bos>,c1ccccc1,<0>,C,O=[SH2]=O,<8>,c1ccc2c(c1)CCNC2,<0>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(C(=O)NCc2n[nH]c(=O)c3ccccc23)cc1=O,<bos>,C,<6>,O=c1cccc[nH]1,<3>,C=O,N,C,<4>,O=c1[nH]ncc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1Cn1nc(C)c(Br)c1C,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Br,),C,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCN(c1ccc(F)cc1)S(=O)(=O)c1ccc(C(N)=O)cc1,<bos>,C,C,N,(,<0>,c1ccccc1,<3>,F,),O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CNC(=O)c1cccc(OCc2ccc(OC)c(Cl)c2)c1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),C,O,<4>,c1ccccc1,<0>,C=O,N,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)NCc2ccc(C)s2)cc1F,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<2>,c1ccsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1c(C(=O)C2COc3ccccc3C2)n[nH]c1N,<bos>,C,C,(,C,),C,<0>,c1cn[nH]c1,<1>,<4>,(,N,),C=O,<7>,c1ccc2c(c1)CCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)n1C1CCCN1C(=O)CCc1ccccn1,<bos>,C,<4>,c1cc[nH]c1,<3>,<2>,(,C,),<4>,C1CCNC1,<3>,C=O,C,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Fc1ccc2nc(-c3cc(-c4cccnc4)n[nH]3)[nH]c2c1,<bos>,F,<1>,c1ccc2[nH]cnc2c1,<5>,<4>,c1cn[nH]c1,<1>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1c(C)cccc1NC(=O)c1ccc(-n2cnnn2)cc1,<bos>,C,O,C=O,<5>,c1ccccc1,<4>,<0>,(,C,),N,C=O,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nnc(NCc3ccc(C)cc3)[nH]c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1cnnc[nH]1,<5>,N,C,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C2CC2)n[nH]c1-c1ccc(OCC(N)=O)cc1,<bos>,C,C,<0>,c1cn[nH]c1,<4>,<1>,(,<0>,C1CC1,),<0>,c1ccccc1,<3>,O,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(CNc2cnn(C(C)(C)C)c2)s1,<bos>,C,C,(,C,),(,C,),<3>,c1cn[nH]c1,<0>,N,C,<1>,c1cscn1,<0>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C)c(NC(=O)N(C)Cc2ncccc2C)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,N,(,C,),C,<2>,c1ccncc1,<1>,C,<eos>,,,,,,,,,,,,,,,,
CC(C)CCC(=O)Nc1cc(Br)c(=O)n(C)c1,<bos>,C,<6>,O=c1cccc[nH]1,<4>,<2>,(,Br,),N,C=O,C,C,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(Nc1ccccc1)C(=O)NCCn1ccc2ccccc21,<bos>,c1ccccc1,<0>,N,C,(,C,),C=O,N,C,C,<4>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)CNC(=O)NCc1ccccc1-c1nc(C)c(C)o1,<bos>,C,<0>,c1cocn1,<3>,<1>,(,C,),<5>,c1ccccc1,<0>,C,N,C=O,N,C,C=O,N,C,C,C,<eos>,,,,,,,,,,,,,,,,
NN1C=CC=C2C=CNC21c1cccc(C(=O)NC2CC2)c1,<bos>,N,<2>,c1cnc2[nH]ccc2c1,<3>,<4>,c1ccccc1,<0>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(CNC(=O)Nc2cccc(F)c2F)n(C)n1,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,F,),N,C=O,N,C,<2>,c1nc[nH]n1,<0>,<3>,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cccc(Cl)c1,<bos>,Cl,<4>,c1ccccc1,<0>,N,C=O,C,C,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1S(=O)(=O)NCCCc1ccccn1,<bos>,C#N,<0>,c1ccccc1,<5>,O=[SH2]=O,N,C,C,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)c2ccc3c(=O)[nH]c(=O)[nH]c3c2)c(=O)oc2c(C)cccc12,<bos>,C,<3>,O=c1ccc2ccccc2o1,<2>,<8>,(,C,),C=O,<8>,O=c1[nH]c(=O)c2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CN1CCN(C(=O)Cc2cccc(Cl)c2)CC1,<bos>,C,C,(,C,),(,O,),C,<2>,C1CNCCN1,<5>,C=O,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
O=C(c1ccno1)N1CCOC2C(COc3ccccn3)CCC21,<bos>,c1cnoc1,<4>,C=O,<3>,C1CC2NCCOC2C1,<8>,C,O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)NCC2CN3CCCCC3CO2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,N,C=O,N,C,<5>,C1CCN2CCOCC2C1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(NC(=O)C2CC3CCC2O3)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,N,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,C,C,<2>,O=c1[nH]c(=O)c2c(nc3n2CCS3)[nH]1,<14>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(N2CCCC2=O)c1)C1CCOC1,<bos>,C1CCOC1,<0>,C=O,N,<0>,c1ccccc1,<4>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2nc(C)c(=O)n(CC(=O)Cn3cncn3)c2cc1C,<bos>,C,<2>,O=c1cnc2ccccc2[nH]1,<10>,<6>,(,C,),<7>,(,C,),C,C=O,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=CC(=O)Nc1cnn(C)c1)c1cccc(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<1>,C=C,<0>,<1>,(,C,),C=O,N,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,
CCCN(C)C(=O)Cc1cc2c(cc1Cl)OCCO2,<bos>,C,C,C,N,(,C,),C=O,C,<0>,c1ccc2c(c1)OCCO2,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(C(=O)C2CC(=O)N(C3CC3)C2)CCC1(O)C1CCC1,<bos>,C,<1>,C1CCNCC1,<3>,<0>,(,O,),<0>,(,<0>,C1CCC1,),C=O,<3>,O=C1CCCN1,<5>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,C,<3>,O=c1ccc2scnc2[nH]1,<8>,<2>,(,C,),<6>,(,C#N,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)COc1cccc2ccccc12)c1nccs1,<bos>,C,N,(,<3>,c1cscn1,),C=O,C,O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CC1(C(=O)N2CCN(c3nccs3)CC2)CCCC1,<bos>,C#N,<0>,C1CCCC1,<0>,C=O,<2>,C1CNCCN1,<5>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(CN2Cc3cncn3CC(CN3CCOCC3)C2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,<6>,c1ncn2c1CNCCC2,<8>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC(C)c2cc(C)oc2C)cc1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C,(,C,),N,C=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(S(=O)(=O)Nc2ccccc2OC)o1,<bos>,C,N,C=O,<4>,c1ccoc1,<2>,O=[SH2]=O,N,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(C)N(C)C(=O)CCn1[nH]c(=O)ccc1=O,<bos>,C,C,(,C,),C,(,C,),N,(,C,),C=O,C,C,<6>,O=c1ccc(=O)[nH][nH]1,<eos>,,,,,,,,,,,,,,,,,,,
C#CCN1C(=O)CCC2C1CCN2S(=O)(=O)c1ccc(O)cc1,<bos>,O,<3>,c1ccccc1,<0>,O=[SH2]=O,<5>,O=C1CCC2NCCC2N1,<9>,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)Nc2ccn(-c3ncccn3)n2)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C=O,N,<1>,c1cn[nH]c1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)CSc1nnc(N2CCOCC2)n1Cc1cccs1,<bos>,c1ccsc1,<4>,C,<4>,c1nnc[nH]1,<0>,<3>,(,<5>,C1COCCN1,),S,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)N1CCC(C(N)=O)CC1)c1ncnc2[nH]cnc12,<bos>,C,N,(,<2>,c1ncc2nc[nH]c2n1,),C,C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCC1CN(C(=O)c2ccnc3ccc(F)cc23)CCO1,<bos>,F,<0>,c1ccc2ncccc2c1,<7>,C=O,<5>,C1COCCN1,<1>,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C)cc1C(=O)N1CCN(c2ncccn2)CC1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),C=O,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C)c(NCc2nc(-c3ccncc3)no2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),N,C,<2>,c1ncon1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
c1cnc(-c2noc(C3CCCN(CCc4ccc[nH]4)C3)n2)nc1,<bos>,c1cc[nH]c1,<4>,C,C,<3>,C1CCNCC1,<1>,<2>,c1ncon1,<0>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(NS(=O)(=O)c2ccc(F)cc2)nc1,<bos>,F,<3>,c1ccccc1,<0>,O=[SH2]=O,N,<4>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2ncnc(Nc3cccc(NS(C)(=O)=O)c3)c12,<bos>,C,<4>,c1ncc2cn[nH]c2n1,<2>,<6>,(,C,),N,<0>,c1ccccc1,<4>,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(CC(O)C1CC1)C(=O)c1cccnc1OCC(F)F,<bos>,O,C,(,<0>,C1CC1,),C,N,(,C,),C=O,<1>,c1ccncc1,<2>,O,C,C,(,F,),F,<eos>,,,,,,,,,,,,,,,
CC(NC(=O)c1cccc(F)c1)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C,(,C,),N,C=O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(-n2ncc3c(=O)[nH]c(NCc4ccccc4)nc32)c1,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,C,),<6>,O=c1[nH]cnc2[nH]ncc12,<3>,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NS(=O)(=O)c2cccs2)ccc1NC(C)=O,<bos>,C,C=O,N,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,O=[SH2]=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(N)c(C(=O)OCC(=O)N(C)C)c1,<bos>,C,N,(,C,),C=O,C,O,C=O,<4>,c1ccccc1,<0>,<3>,(,N,),O,C,<eos>,,,,,,,,,,,,,,,,,,,
N#CC(C(=O)CN1CCc2ccccc21)c1ccccn1,<bos>,C#N,C,(,<2>,c1ccncc1,),C=O,C,<8>,c1ccc2c(c1)CCN2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(NC(=O)c1cccs1)C(=O)c1c[nH]c2ccccc12,<bos>,C,C,(,C,),C,(,C=O,<6>,c1ccc2[nH]ccc2c1,),N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(C(=O)Nc1ccc(C(=O)NCc2cnc(C)o2)cc1)c1ccccc1,<bos>,C,C,C,(,<0>,c1ccccc1,),C=O,N,<0>,c1ccccc1,<3>,C=O,N,C,<1>,c1cocn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
CC1CN(S(=O)(=O)c2ccc(-c3nc(C4CC4)no3)o2)CC(C)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),O=[SH2]=O,<4>,c1ccoc1,<2>,<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nc(Cn3ccnc3-c3ccccn3)c(C)o2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<3>,c1cocn1,<0>,<1>,(,C,),C,<2>,c1c[nH]cn1,<3>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(CCC(=O)NCc2nnc3ccccn23)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C,C,C=O,N,C,<4>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1-c1nc2sc(C3CC3)nn2c1C#N,<bos>,C#N,<1>,c1cn2ncsc2n1,<0>,<4>,(,<0>,C1CC1,),<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1S(=O)(=O)N(C)CCC1=CCCCC1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),O=[SH2]=O,N,(,C,),C,C,<0>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,
Cn1cnnc1SCC(=O)Nc1ccc(Cl)c2cn[nH]c12,<bos>,C,<4>,c1nnc[nH]1,<0>,S,C,C=O,N,<2>,c1ccc2[nH]ncc2c1,<8>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1c[nH]c2ccccc12)NCCn1cccn1,<bos>,c1cn[nH]c1,<3>,C,C,N,C=O,C,C,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCC2CCCCO2)nc2ncccc2c1=O,<bos>,C,C,<2>,O=c1[nH]cnc2ncccc12,<3>,S,C,<2>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ncccc1CNC(=O)Nc1cc(C)cc(C)n1,<bos>,C,<0>,c1ccncc1,<2>,<4>,(,C,),N,C=O,N,C,<1>,c1ccncc1,<2>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn2c(C(F)F)cc(C)nc12,<bos>,F,C,(,F,),<8>,c1cnc2ccnn2c1,<4>,<1>,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C(C)C1CNCc2ccc(OC)cc21,<bos>,C,C,O,C=O,C,(,C,),<6>,c1ccc2c(c1)CCNC2,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccnc(NC(=O)CCSc2ccccn2)c1,<bos>,C,C,O,C=O,<0>,c1ccncc1,<4>,N,C=O,C,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C1CCN(C(=O)NC(C)c2ccc(F)cc2F)CC1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C,(,C,),N,C=O,<3>,C1CCNCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)N2CC(=O)N(C)C2)cc1Cl,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,<3>,O=C1CNCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(=O)NCC(Nc2ccccc2)c2ccccc2)cc1,<bos>,c1ccccc1,<0>,N,C,(,<0>,c1ccccc1,),C,N,C=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCn1ccnc1)Nc1cccc(Br)c1,<bos>,Br,<4>,c1ccccc1,<0>,N,C=O,N,C,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cn[nH]c1)c1cccnc1N1CCCCC1,<bos>,C1CCNCC1,<3>,<2>,c1ccncc1,<1>,C=O,N,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,O,C,C,<6>,O=C1CC2(CCNCC2)CN1,<6>,C=O,<4>,c1ccn2ccnc2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CN(C)C(=O)CS(=O)(=O)c1ccccn1,<bos>,C,C,(,C,),C,N,(,C,),C=O,C,O=[SH2]=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CCC(=O)N=c2[nH]cc(-c3ncccn3)[nH]2)n1,<bos>,C,<2>,c1ccncc1,<4>,C,C,C=O,<0>,N=c1[nH]cc[nH]1,<4>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(c2ccccc2)N(C(=O)CCc2ccccn2)C1,<bos>,C,<1>,C1CCNCC1,<3>,<4>,(,<0>,c1ccccc1,),C=O,C,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(C1CC1)N1Cc2cnn(CCO)c2C1,<bos>,O,C,C,<2>,c1n[nH]c2c1CNC2,<6>,O=[SH2]=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cccc2cc(CN3CCN(CC(O)CC)CC3)c(=O)[nH]c12,<bos>,C,C,C,(,O,),C,<2>,C1CNCCN1,<5>,C,<2>,O=c1ccc2ccccc2[nH]1,<8>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(CCn1ccccc1=O)Nc1cnn(-c2ccccc2)c1,<bos>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<0>,N,C=O,C,C,<6>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)NC(C)(C)c2sc(C)nc2C)cc1OC,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C,(,C,),(,C,),N,C=O,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,
Cc1ccc(CS(=O)(=O)N2CCOC(c3ccccc3)C2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,O=[SH2]=O,<5>,C1COCCN1,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1cccc(OCC(=O)Nc2c(C)cc(C)cc2C)c1,<bos>,C,<2>,c1ccccc1,<3>,<0>,(,C,),<4>,(,C,),N,C=O,C,O,<4>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,,,,
COc1cc(F)c(S(=O)(=O)Nc2cnsc2C)cc1OC,<bos>,C,O,<2>,c1ccccc1,<5>,<3>,(,O,C,),<0>,(,F,),O=[SH2]=O,N,<0>,c1cnsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2ccc(-c3nc(-c4ccncc4)no3)cn2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<4>,c1ccncc1,<1>,<2>,c1ncon1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNc1ncc(C(=O)NCC2(c3ccccc3C)CC2)cc1Cl,<bos>,C,N,<4>,c1ccncc1,<1>,<5>,(,Cl,),C=O,N,C,<0>,C1CC1,<0>,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cnc(C(=O)N2CCC(OCc3cccc4ccccc34)CC2)cn1,<bos>,C,<3>,c1cnccn1,<0>,C=O,<3>,C1CCNCC1,<0>,O,C,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ncc(C(=O)N2CCOC3C(OC)CCC32)cc1Cl,<bos>,C,C,O,<4>,c1ccncc1,<1>,<5>,(,Cl,),C=O,<3>,C1CC2NCCOC2C1,<8>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCn1nc(C)c(CN2CCC(SC(C)C(N)=O)CC2)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),C,<3>,C1CCNCC1,<0>,S,C,(,C,),C=O,N,<eos>,,,,,,,,,,,,,
CCCNC(=O)COCc1ccccc1Br,<bos>,C,C,C,N,C=O,C,O,C,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cnnc1SCCOc1ccc(C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,O,C,C,S,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
