smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
COc1ccccc1NC(=O)c1c(C)nc(C(C)(C)C)[nH]c1=O,<bos>,C,C,(,C,),(,C,),<5>,O=c1ccnc[nH]1,<2>,<3>,(,C,),C=O,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,
Fc1ccc(OCc2noc(-c3cc[nH]n3)n2)c(F)c1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,<0>,c1ncon1,<2>,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,
O=C(CCc1ccco1)N1CCC(O)C1CC1CCCC1,<bos>,C1CCCC1,<0>,C,<4>,C1CCNC1,<3>,<0>,(,O,),C=O,C,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,
CCNc1nc(-c2scnc2C=Cc2ccccn2)cs1,<bos>,C,C,N,<3>,c1cscn1,<0>,<1>,c1cscn1,<0>,<0>,C=C,<1>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
CCc1noc(CN2CCN(Cc3cc(C)cc(C)c3)CC2)n1,<bos>,C,C,<0>,c1ncon1,<2>,C,<5>,C1CNCCN1,<2>,C,<4>,c1ccccc1,<0>,<2>,(,C,),C,<eos>,,,,,,,,,,,,,
Cc1ccc(C(C)(C)CNC(=O)C2CCCN(C(N)=O)C2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,C,),(,C,),C,N,C=O,<1>,C1CCNCC1,<3>,C=O,N,<eos>,,,,,,,,,,,,
COc1ccc(CNC(=O)NCC(C)C)cc1OC,<bos>,C,C,(,C,),C,N,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,
Cc1noc(CNC2CCSc3c(F)cccc32)n1,<bos>,C,<0>,c1ncon1,<2>,C,N,<6>,c1ccc2c(c1)CCCS2,<2>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
Nc1ccn(CCOc2cccc(Br)c2)c(=O)c1,<bos>,N,<3>,O=c1cccc[nH]1,<6>,C,C,O,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)CC(CNC(=O)Nc1ccccc1F)N1CCOCC1,<bos>,C,C,(,C,),C,C,(,<5>,C1COCCN1,),C,N,C=O,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2nnc(C3=COCCO3)o2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C=O,N,<0>,c1nnco1,<3>,<0>,C1=COCCO1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1CCN(c2cc(C)nc3ncnn23)CC1,<bos>,C,C,O,C=O,<0>,C1CCNCC1,<3>,<8>,c1cnc2ncnn2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCOC1CN(c2ccc(C)nn2)C2CCCOC12,<bos>,C,C,C,O,<4>,C1COC2CCNC2C1,<6>,<2>,c1ccnnc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(Br)cc1Br,<bos>,Br,<0>,c1ccccc1,<3>,<4>,(,Br,),O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)Nc1ccc(Cl)c(NC(=O)C(C)(C)C)c1,<bos>,C,C,(,C,),C=O,N,<0>,c1ccccc1,<4>,<3>,(,Cl,),N,C=O,C,(,C,),(,C,),C,<eos>,,,,,,,
CN(C)c1nnc(SCC(=O)N2CCCC2)s1,<bos>,C,N,(,C,),<0>,c1nncs1,<3>,S,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,
CCCc1nnc(NC(=O)NCc2ccccc2SC)s1,<bos>,C,C,C,<0>,c1nncs1,<3>,N,C=O,N,C,<0>,c1ccccc1,<5>,S,C,<eos>,,,,,,,,,,,,,,,,
CC1=Nc2nnnn2C(C(N)=O)C1CC(=O)Nc1ccc(F)cc1,<bos>,N,C=O,<7>,C1=Nc2nnnn2CC1,<8>,<0>,(,C,),C,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
Cn1cc(CN2CC=C(c3ccccc3F)CC2)ccc1=O,<bos>,C,<6>,O=c1cccc[nH]1,<4>,C,<3>,C1=CCNCC1,<0>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(Cn2cc(Br)cn2)cc1F,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),C,<3>,c1cn[nH]c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,
COc1ccccc1CC1Oc2ccc(N)cc2N(CC(C)C)C1=O,<bos>,C,C,(,C,),C,<10>,O=C1COc2ccccc2N1,<2>,<7>,(,N,),C,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,
COc1cc(CO)ccc1OCc1cccc(C)c1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C,O,),O,C,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,
O=C(Cc1ccc[nH]1)Nc1nnc(Cc2ccccc2F)s1,<bos>,F,<5>,c1ccccc1,<0>,C,<3>,c1nncs1,<0>,N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(CN(C)C(=O)c2cnc(-c3ccccc3)nc2)no1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,),C=O,<0>,c1cncnc1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(NCC2CCN(c3ncnc4[nH]cnc34)CC2)nn1,<bos>,C,<5>,c1ccnnc1,<2>,N,C,<0>,C1CCNCC1,<3>,<2>,c1ncc2nc[nH]c2n1,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2cc(NCc3cncs3)cnc2n(C)c1=O,<bos>,C,<2>,O=c1[nH]c(=O)c2cccnc2[nH]1,<7>,<11>,(,C,),N,C,<1>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,
COCCN(C(=O)c1cnc2ccccn2c1=O)c1ccc(OC)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,N,(,C=O,<2>,O=c1ccnc2ccccn12,),C,C,O,C,<eos>,,,,,,,,,,,,,,,,
N#Cc1cccc(OCC(=O)Nc2cc(Cl)ccc2C#N)c1,<bos>,Cl,<0>,c1ccccc1,<4>,<3>,(,C#N,),N,C=O,C,O,<4>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,
CCOCCSc1nnc(-c2ccccc2)c(=O)n1N,<bos>,N,<6>,O=c1cnnc[nH]1,<5>,<2>,(,<0>,c1ccccc1,),S,C,C,O,C,C,<eos>,,,,,,,,,,,,,,,,
CC(NC(=O)Nc1ccc2ncccc2c1)c1ccncc1,<bos>,C,C,(,<0>,c1ccncc1,),N,C=O,N,<0>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(-c2ccc(OC(C)C)c(OC)c2)nn1C,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,O,C,<eos>,,,,,,,
CCN(C(=O)CNc1ccc(C(N)=O)cc1)C1=CCCCC1,<bos>,C,C,N,(,<0>,C1=CCCCC1,),C=O,C,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,
COCC(C)NS(=O)(=O)c1ccc(Br)cc1,<bos>,C,O,C,C,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,
COc1ccccc1C(O)C(C)NC(=O)C1CC2CCC1O2,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,O,),C,(,C,),N,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,
CCC(=O)Nc1cc(C(=O)OC)ccc1N1CCOCC1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,<3>,(,<5>,C1COCCN1,),N,C=O,C,C,<eos>,,,,,,,,,,,,,,,,
COC(=O)C1(N(C)C(=O)CC2C(=O)N=C(C)N=C2C)CCCCC1,<bos>,C,<5>,O=C1CC=NC=N1,<2>,<3>,(,C,),C,C=O,N,(,C,),<0>,C1CCCCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,
CCC(=O)N1CCC(C(=O)OCc2cccc(C#N)c2)CC1,<bos>,C,C,C=O,<3>,C1CCNCC1,<0>,C=O,O,C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,
CN(Cc1cnc2ccccn12)C(=O)c1ccc(Br)cc1,<bos>,c1ccn2ccnc2c1,<4>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(CNC(=O)CCc2cn(C)c3ccccc23)[nH]n1,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<6>,C,C,C=O,N,C,<4>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,
COCC(C)NC(=O)c1ccc2c(c1C)NC(=O)C1CCCN21,<bos>,C,O,C,C,(,C,),N,C=O,<5>,O=C1Nc2ccccc2N2CCCC12,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(CNc2ccc(N3CCOC3=O)cc2)cc1,<bos>,N,C=O,<0>,c1ccccc1,<3>,C,N,<0>,c1ccccc1,<3>,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,
CCc1cccc(CC)c1NC(=O)N(CCC#N)Cc1ccccc1CO,<bos>,O,C,<5>,c1ccccc1,<0>,C,N,(,C,C,C#N,),C=O,N,<5>,c1ccccc1,<0>,<4>,(,C,C,),C,C,<eos>,,,,,,,
O=C(COC(=O)c1ccc(COc2ccccc2)o1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,O,C=O,<4>,c1ccoc1,<2>,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
O=C(CCc1ccc(F)c(F)c1)N1CCCC(n2cccn2)C1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,C,C=O,<3>,C1CCNCC1,<1>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,
Cc1cccc(C(C)CNC(=O)NCCc2ccoc2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,(,C,),C,N,C=O,N,C,C,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,
O=C(Cn1ccccc1=O)Nc1cnc(-c2c[nH]c3ccccc23)nc1,<bos>,O=c1cccc[nH]1,<6>,C,C=O,N,<0>,c1cncnc1,<3>,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)cc2c1OCCC2NC(=O)N(C)Cc1cnn(C)c1C,<bos>,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C,N,(,C,),C=O,N,<6>,c1ccc2c(c1)CCCO2,<2>,<0>,(,Cl,),O,C,<eos>,,,,,,,
COc1ccc(NC(C)=O)cc1NC(=O)CC1CC2CCC1C2,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,C=O,C,<0>,C1CC2CCC1C2,<eos>,,,,,,,,,,,,,,,
COC(=O)C(NCc1cccc(C(N)=O)c1)c1ccc(C)cc1,<bos>,C,O,C=O,C,(,<0>,c1ccccc1,<3>,C,),N,C,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,
Cc1cc(C(=O)Nc2cccc(Sc3ccccn3)c2)no1,<bos>,C,<4>,c1cnoc1,<1>,C=O,N,<0>,c1ccccc1,<4>,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccc2c(c1)CCNC2c1cncs1,<bos>,F,C,(,F,),(,F,),<0>,c1ccc2c(c1)CCNC2,<9>,<1>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc2nc(-c3ccccc3OC)oc(=O)c2c1,<bos>,C,O,<8>,O=c1ocnc2ccccc12,<3>,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(CC(F)(F)F)NC(=O)c2csnn2)cc1,<bos>,F,C,(,F,),(,F,),C,C,(,<0>,c1ccccc1,<3>,O,C,),N,C=O,<0>,c1csnn1,<eos>,,,,,,,,,,
,<bos>,C,O,<2>,C1=NCC2CC12,<4>,<4>,(,C=O,<5>,C1COCCN1,),<4>,(,C,),<9>,(,O,),<2>,(,C,),<3>,(,C,),O,C,<eos>,,
COCCOc1ccc(C(=O)Nc2cc(C)n[nH]2)cn1,<bos>,C,O,C,C,O,<4>,c1ccncc1,<1>,C=O,N,<4>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCc1cccnc1)C1CC(=O)N(c2ccc(Cl)c(Cl)c2)C1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),<5>,O=C1CCCN1,<3>,C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CC1CCc2sc(C(=O)NCC3CN4CCCCC4CO3)cc2C1,<bos>,C,<7>,c1cc2c(s1)CCCC2,<0>,C=O,N,C,<5>,C1CCN2CCOCC2C1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CCOc1ccccc1F)NC1c2ccccc2CC1O,<bos>,F,<5>,c1ccccc1,<0>,O,C,C,C=O,N,<8>,c1ccc2c(c1)CCC2,<7>,O,<eos>,,,,,,,,,,,,,,,,,,
CC(C)(CNC(=O)N1CCOCC1C1CC1)c1ccncc1,<bos>,C,C,(,C,),(,<0>,c1ccncc1,),C,N,C=O,<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
CC1CCN(C(=O)c2cccc(NC(=O)c3ccnn3C(C)C)c2)CC1,<bos>,C,C,(,C,),<3>,c1cn[nH]c1,<4>,C=O,N,<4>,c1ccccc1,<0>,C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,
CCc1nc(N2CCc3ccccc3C2)c(CO)s1,<bos>,O,C,<1>,c1cscn1,<3>,<0>,(,<8>,c1ccc2c(c1)CCNC2,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
COCC(C)N(CCC(=O)OC)c1ncccc1C#N,<bos>,C,O,C,C,(,C,),N,(,<2>,c1ccncc1,<1>,C#N,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,
CCOc1cc(N)ccc1OC(=O)c1cc(C)cc(Cl)c1,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,Cl,),C=O,O,<3>,c1ccccc1,<4>,<0>,(,N,),O,C,C,<eos>,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<4>,(,C,),N,C=O,C,<3>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,
Nc1c[nH]nc1CCc1ccncc1,<bos>,N,<0>,c1cn[nH]c1,<1>,C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(C(=O)Nc2cnc(N3CCOCC3)nc2)cc2ccccc21,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<5>,C=O,N,<0>,c1cncnc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)c(C)cc1NCc1cc(=O)n2c(C)csc2n1,<bos>,C,O,<2>,c1ccccc1,<3>,<5>,(,C,),<0>,(,Cl,),N,C,<3>,O=c1ccnc2sccn12,<8>,C,<eos>,,,,,,,,,,,,
COc1ccc(NC(=O)CN(C)c2ncnc3[nH]cnc23)cc1,<bos>,C,N,(,<2>,c1ncc2nc[nH]c2n1,),C,C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cnc2ccc(-c3cccnc3)cc2c1CNC(=O)C(O)C(C)C,<bos>,C,C,(,C,),C,(,O,),C=O,N,C,<7>,c1ccc2ncccc2c1,<6>,<0>,(,<1>,c1ccncc1,),C,<eos>,,,,,,,,,,
Cc1ccc2ncc(C(=O)N3CCN(Cc4cccnc4)CC3)n2c1,<bos>,C,<1>,c1ccn2ccnc2c1,<4>,C=O,<2>,C1CNCCN1,<5>,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
NC(=O)CNC(=O)Nc1cc(C(F)(F)F)ccc1Cl,<bos>,F,C,(,F,),(,F,),<0>,c1ccccc1,<4>,<3>,(,Cl,),N,C=O,N,C,C=O,N,<eos>,,,,,,,,,,
CCOc1cccc(Nc2ncnc(NCC(C)C)c2N)c1,<bos>,C,C,(,C,),C,N,<5>,c1cncnc1,<1>,<0>,(,N,),N,<4>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,
CC(Cc1ccc(O)cc1)NCCc1cc(O)c(O)c(Cl)c1,<bos>,O,<2>,c1ccccc1,<0>,<3>,(,O,),<4>,(,Cl,),C,C,N,C,(,C,),C,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,
CCCC1CCC(NC(=O)CCC(=O)c2cccs2)CC1,<bos>,C,C,C,<0>,C1CCCCC1,<3>,N,C=O,C,C,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)N1CCN(C(=O)c2cc(C)ccc2O)CC1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,O,),C=O,<5>,C1CNCCN1,<2>,C=O,N,C,C,<eos>,,,,,,,,,,,,,,,
O=C(Cc1cn2ccsc2n1)N1CCCC1c1ccncc1,<bos>,c1ccncc1,<0>,<4>,C1CCNC1,<3>,C=O,C,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCOCCNC(=O)NCc1nc(C2CC2)no1,<bos>,C,O,C,C,O,C,C,N,C=O,N,C,<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,<3>,C1CCNCC1,<0>,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,
CCCC(C)NC(=O)N(Cc1cccnc1)CC1CCCO1,<bos>,C1CCOC1,<4>,C,N,(,C,<1>,c1ccncc1,),C=O,N,C,(,C,),C,C,C,<eos>,,,,,,,,,,,,,
CCS(=O)(=O)N1CCN(C(C)C(=O)Nc2nccs2)CC1,<bos>,c1cscn1,<3>,N,C=O,C,(,C,),<5>,C1CNCCN1,<2>,O=[SH2]=O,C,C,<eos>,,,,,,,,,,,,,,,,,
COCC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,<bos>,C,O,C,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1,<bos>,C,C,O,C=O,<1>,C1CCNCC1,<3>,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)CN(CC(=O)OC)C(=O)Cc1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,C=O,N,(,C,C=O,O,C,),C,C=O,O,C,<eos>,,,,,,,,,,
Cc1ccc(C(C#N)CC(=O)N2CCOCC2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),C,(,C#N,),C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,
CC(=O)Oc1cc(C(F)(F)F)ccc1NC(=O)CC1CCCC1,<bos>,C,C=O,O,<4>,c1ccccc1,<3>,<0>,(,C,(,F,),(,F,),F,),N,C=O,C,<0>,C1CCCC1,<eos>,,,,,,,,,
O=C(Nc1ccccc1-c1nc[nH]n1)C1CC=CCC1,<bos>,c1nc[nH]n1,<0>,<5>,c1ccccc1,<0>,N,C=O,<4>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(Cl)cc1Cn1cnc(C2CCC2)cc1=O,<bos>,C,C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),C,<6>,O=c1ccnc[nH]1,<3>,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,
O=C(NCc1ccncc1)N1CCN(C(=O)C2CCCO2)CC1,<bos>,C1CCOC1,<4>,C=O,<5>,C1CNCCN1,<2>,C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(C1CCCO1)N(Cc1ccncc1)Cc1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,N,(,C=O,<4>,C1CCOC1,),C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)cc1,<bos>,C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,Cl,),C=O,N,C,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,
Cc1cccnc1C1NCCc2cc(F)c(F)cc21,<bos>,F,<0>,c1ccc2c(c1)CCNC2,<9>,<1>,(,F,),<2>,c1ccncc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CNC(=O)C(C)OCC(F)(F)F,<bos>,F,C,(,F,),(,F,),C,O,C,(,C,),C=O,N,C,C=O,N,C,(,C,),C,C,<eos>,,,,,,
CNC(=O)c1ccc(C(=O)Nc2cc(C)cc3cccnc23)cc1,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,C=O,N,<2>,c1ccc2ncccc2c1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc2nc(N)nn2c(C)c1CCC(=O)NC1(C#N)CCCC1,<bos>,C,<1>,c1cnc2ncnn2c1,<0>,<8>,(,C,),<5>,(,N,),C,C,C=O,N,<0>,C1CCCC1,<0>,C#N,<eos>,,,,,,,,,,,
O=C(Nc1ccc(S(=O)(=O)NCCn2cccc2)cc1)C1CC1,<bos>,C1CC1,<0>,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,N,C,C,<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(N2CCC(NC(=O)c3c(F)cccc3F)CC2)ns1,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C=O,N,<0>,C1CCNCC1,<3>,<0>,c1ncsn1,<2>,C,<eos>,,,,,,,,,,,,,,
COCCNC(=O)C1CCCN(C(=O)CCc2c(C)nn(C)c2C)C1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,C,C=O,<3>,C1CCNCC1,<1>,C=O,N,C,C,O,C,<eos>,,,,,,,
Cn1ncc(Br)c1C(=O)Nc1cccc(F)c1,<bos>,C,<3>,c1cn[nH]c1,<4>,<0>,(,Br,),C=O,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,
COCCCNC(=O)CCn1c(=O)[nH]c(=O)c2ccccc21,<bos>,C,O,C,C,C,N,C=O,C,C,<11>,O=c1[nH]c(=O)c2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)C(C)CC2CCCC2)ccc1N1CCCC1=O,<bos>,C1CCCC1,<0>,C,C,(,C,),C=O,N,<0>,c1ccccc1,<4>,<3>,(,<5>,O=C1CCCN1,),O,C,<eos>,,,,,,,,,,,,
Nc1cc2c(cc1S(=O)(=O)c1ccccc1)OCCO2,<bos>,N,<0>,c1ccc2c(c1)OCCO2,<1>,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)NCc1nc2ccccc2s1,<bos>,C,C,C,C,C=O,N,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCN(CCC(F)(F)F)C(=O)C1CC(=O)N(C)C1,<bos>,F,C,(,F,),(,F,),C,C,N,(,C=O,<3>,O=C1CCCN1,<5>,C,),C,C,O,C,<eos>,,,,,,,,,
CCc1onc(C)c1NC(=O)CCn1ncc2ccccc21,<bos>,C,C,<4>,c1cnoc1,<0>,<1>,(,C,),N,C=O,C,C,<4>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,
Cc1csc(C(C#N)C(=O)c2ccnc(OC3CCC3)c2)n1,<bos>,C,<0>,c1cscn1,<3>,C,(,C#N,),C=O,<0>,c1ccncc1,<4>,O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,
FC(F)Oc1cccc(CN2CCOCC2C2CC2)c1,<bos>,F,C,(,F,),O,<0>,c1ccccc1,<4>,C,<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,
COc1cccc(CC(=O)Nc2ccc3c(c2)OCCCO3)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,C=O,N,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCCC2c2cc(C)cc(C)n2)cn1,<bos>,C,<0>,c1ccncc1,<4>,<2>,(,C,),<4>,C1CCNC1,<3>,C=O,<1>,c1ccncc1,<4>,O,C,<eos>,,,,,,,,,,,,,,
CN(C)C(=O)c1nnn(Cc2ccccc2)c1-c1cccs1,<bos>,C,N,(,C,),C=O,<0>,c1c[nH]nn1,<2>,<1>,(,<4>,c1ccsc1,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
COCCN(CC(C)C)C(=O)Nc1ccc(NC(C)=O)cc1,<bos>,C,O,C,C,N,(,C,C,(,C,),C,),C=O,N,<0>,c1ccccc1,<3>,N,C=O,C,<eos>,,,,,,,,,,
Cc1cc(C(=O)NCCc2nc3cc(F)ccc3[nH]2)c2cnn(C(C)C)c2n1,<bos>,C,C,(,C,),<4>,c1cnc2[nH]ncc2c1,<8>,<1>,(,C,),C=O,N,C,C,<5>,c1ccc2[nH]cnc2c1,<0>,F,<eos>,,,,,,,,,,,
Cc1nc2ccc(NC(=O)c3ccc(Cn4cnnn4)cc3)cc2o1,<bos>,C,<5>,c1ccc2ocnc2c1,<1>,N,C=O,<0>,c1ccccc1,<3>,C,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccccc1NC(=O)CSc1nncs1,<bos>,C,O,C=O,<0>,c1ccccc1,<5>,N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(OCC(=O)Nc2nnc(C(C)C)s2)c1,<bos>,C,C,(,C,),<0>,c1nncs1,<3>,N,C=O,C,O,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,
c1csc(N2CCN(Cc3nnnn3C3CC3)CC2)n1,<bos>,C1CC1,<0>,<4>,c1nnn[nH]1,<0>,C,<2>,C1CNCCN1,<5>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,
,<bos>,C1CCCC1,<0>,<9>,c1cc2c(c3c1CCNC3)OCCO2,<4>,<18>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCCn1cc(NC(=O)Cc2cc(C)ccc2C)cn1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C,C=O,N,<0>,c1cn[nH]c1,<3>,C,C,C,C,<eos>,,,,,,,,,,,,,
